addresspoid,housenum,geo_housenum,geo_streetname,atomicid,geo_atomicid
5173955,101,101,WARREN STREET,1002100201,1002100229
5173956,99,99,WARREN STREET,1002100201,1002100229
5174078,59-47,59-47,JUNCTION BOULEVARD,4045500101,4045500106
5174120,179,179,DREISER LOOP,2046201199,2046201173
5174330,129A,129A,EAST   97 STREET,1015802106,1000000
5174438,67-34,67-34,METROPOLITAN AVENUE,4061301106,4061301105
5174514,25-03,25-03,HOYT AVENUE,4009500124,4000000
5174833,147,147,WEST   51 STREET,1013100105,1013100103
5174834,145,145,WEST   51 STREET,1013100105,1013100103
5175321,51-24B,51-24B,NORTHERN BOULEVARD,4025500108,4025500106
5175470,500,500,HUTCHINSON RIVER PARKWAY,2011000999,2011000932
5175725,38-54,38-54,VERNON BOULEVARD,4003700112,4003700104
5175726,24-30,24-30,BROOKLYN QUEENS EXPRESSWAY,4029700130,4029700131
5175755,930,930,WILLOWBROOK ROAD,5027301242,5027301223
5175848,72-51,72-51,MAIN STREET,4077907713,4077907708
5175953,1090,1090,LONGWOOD AVENUE,2009300958,2009300190
5176260,7,7,DEKALB AVENUE,3001500112,3001500114
5176306,7-02,7-02,154 STREET,4098700115,4098700116
5176382,107-02,107-02,166 STREET,4025400106,4025400109
5176405,100,100,BLEECKER STREET,1005501204,1005501202
5176417,1964,1964,1 AVENUE,1016200311,1016200308
5176418,1962,1962,1 AVENUE,1016200311,1016200308
5176479,29-21,29-21,41 AVENUE,4003300104,4000000
5176557,225,225,9 AVENUE,1009300303,1009300302
5177060,55,55,RICHMAN PLAZA,2005300911,2005300921
5177087,8923,8923,BAY PARKWAY,3029400128,3029400210
5177088,8959,8959,BAY PARKWAY,3029400128,3029400210
5177167,3600,3600,WEBSTER AVENUE,2043500105,2043500975
5177213,989,989,56 STREET,3011600202,3011600201
5177214,987,987,56 STREET,3011600202,3011600201
5177351,28-31,28-31,31 STREET,4007100403,4007100409
5177552,29-64,29-64,216 STREET,4109300139,4109300138
5177595,214-07,214-07,217 STREET,4099703309,4000000
5177597,214-09,214-09,217 STREET,4099703309,4000000
5177598,214-11,214-11,217 STREET,4099703309,4000000
5177711,670,670,EAST  132 STREET,2001900968,2001900230
5177958,885,885,EAST  137 STREET,2001900126,2001900160
5178018,41-14,41-14,BELL BOULEVARD,4146700116,4112900207
5178020,41-16,41-16,BELL BOULEVARD,4146700116,4112900207
5178075,97-22,97-22,100 STREET,4003800110,4003800111
5178108,25,25,WESTENTRY ROAD,5018100211,5018100223
5178112,15,15,WESTENTRY ROAD,5018100211,5018100223
5178295,2407,2407,3 AVENUE,2005100927,2005100905
5178463,13-10,13-10,34 STREET,4010701114,4010701126
5178699,360,360,WEST  253 STREET,2033500149,2033500108
5178700,370,370,WEST  253 STREET,2033500149,2033500108
5178701,390,390,WEST  253 STREET,2033500149,2033500108
5178771,2214,2214,BARTOW AVENUE,2046201253,2046201354
5178772,2220,2220,BARTOW AVENUE,2046201253,2046201354
5178773,2228,2228,BARTOW AVENUE,2046201253,2046201354
5178774,2240,2240,BARTOW AVENUE,2046201253,2046201354
5178776,2260,2260,BARTOW AVENUE,2046201253,2046201354
5178777,2264,2264,BARTOW AVENUE,2046201253,2046201354
5178778,2266,2266,BARTOW AVENUE,2046201253,2046201354
5178779,2268,2268,BARTOW AVENUE,2046201253,2046201354
5178780,2272,2272,BARTOW AVENUE,2046201253,2046201354
5178781,2276,2276,BARTOW AVENUE,2046201253,2046201354
5178805,2500,2500,BAILEY AVENUE,2026900212,2026900201
5178865,1500,1500,BASSETT AVENUE,2028400984,2029600112
5178968,2701,2701,BRUNER AVENUE,2035600120,2035600127
5178992,5999,5999,BROADWAY,2028500120,2035100106
5179114,1994,1994,BRUCKNER BOULEVARD,2004200117,2004200156
5179261,1A,1A,COOPER PLACE,2046201321,2046201320
5179262,1B,1B,COOPER PLACE,2046201321,2046201320
5179263,2,2,COOPER PLACE,2046201321,2046201320
5179264,2A,2A,COOPER PLACE,2046201321,2046201320
5179265,2B,2B,COOPER PLACE,2046201321,2046201320
5179266,3,3,COOPER PLACE,2046201321,2046201320
5179267,3A,3A,COOPER PLACE,2046201321,2046201320
5179268,3B,3B,COOPER PLACE,2046201321,2046201320
5179269,4,4,COOPER PLACE,2046201321,2046201320
5179270,4A,4A,COOPER PLACE,2046201321,2046201320
5179271,4B,4B,COOPER PLACE,2046201321,2046201320
5179272,5,5,COOPER PLACE,2046201321,2046201320
5179273,5A,5A,COOPER PLACE,2046201321,2046201320
5179274,5B,5B,COOPER PLACE,2046201321,2046201320
5179275,6,6,COOPER PLACE,2046201321,2046201320
5179276,6A,6A,COOPER PLACE,2046201321,2046201320
5179277,6B,6B,COOPER PLACE,2046201321,2046201320
5179308,125A,125A,HORIZON COURT,2000400124,2000000
5179310,121A,121A,HORIZON COURT,2000400124,2000000
5179316,111A,111A,HORIZON COURT,2000400124,2000000
5179319,105A,105A,HORIZON COURT,2000400124,2000000
5179356,87A,87A,HORIZON COURT,2000400115,2000000
5179360,118A,118A,HORIZON LANE,2000400115,2000000
5179362,114A,114A,HORIZON LANE,2000400115,2000000
5179394,1230,1230,NELSON AVENUE,2019900502,2021100301
5179427,1325C,1325C,BOSTON ROAD,2015100503,2015100502
5179456,1710,1710,CROSS BRONX EXPRESSWAY,2006400101,2007600207
5179498,2060,2060,CRUGER AVENUE,2022404304,2022404302
5179508,2441B,2441B,BOSTON ROAD,2033000201,2000000
5179512,2556,2556,BOSTON ROAD,2032800104,2032800106
5179556,320,320,BAYCHESTER AVENUE,2046201255,2046201166
5179559,3040,3040,LURTING AVENUE,2034400104,2034400101
5179643,2727,2727,ARTHUR KILL ROAD,5022600343,5022600117
5179645,280,280,RALPH AVENUE,3038100210,3038100222
5179734,169,169,DREISER LOOP,2046201199,2046201173
5179735,173,173,DREISER LOOP,2046201199,2046201173
5179736,175,175,DREISER LOOP,2046201199,2046201173
5179753,930,930,FAILE STREET,2011502124,2011900701
5179788,140,140,ERDMAN PLACE,2030200146,2030200174
5179929,1650,1650,EASTCHESTER ROAD,2028400904,2028400108
5179944,1915,1915,EASTCHESTER ROAD,2029600207,2029600202
5180020,896,896,EAST  180 STREET,2036300302,2036300601
5180176,730,730,EAST FORDHAM ROAD,2039300101,2039300105
5180283,722,722,100 STREET,4003800110,4003800111
5180414,1659,1659,EAST GUN HILL ROAD,2035600122,2035600121
5180420,150,150,EAST  151 STREET,2006300129,2006300125
5180513,1A,1A,DEFOE PLACE,2046201290,2046201304
5180514,1B,1B,DEFOE PLACE,2046201290,2046201304
5180515,2A,2A,DEFOE PLACE,2046201290,2046201304
5180516,2B,2B,DEFOE PLACE,2046201290,2046201304
5180517,3A,3A,DEFOE PLACE,2046201290,2046201304
5180520,4A,4A,DEFOE PLACE,2046201290,2046201304
5180521,3B,3B,DEFOE PLACE,2046201290,2046201304
5180522,4B,4B,DEFOE PLACE,2046201290,2046201304
5180523,5A,5A,DEFOE PLACE,2046201290,2046201304
5180524,5B,5B,DEFOE PLACE,2046201290,2046201304
5180525,6A,6A,DEFOE PLACE,2046201290,2046201304
5180526,6B,6B,DEFOE PLACE,2046201290,2046201304
5180547,2836,2836,JEROME AVENUE,2040303203,2040303202
5180555,2838,2838,JEROME AVENUE,2040303203,2040303202
5180558,700,700,KING AVENUE,2051600913,2051600119
5180593,1328,1328,METROPOLITAN AVENUE,2022200113,2022200119
5180594,1316,1316,METROPOLITAN AVENUE,2022200113,2022200119
5180603,116,116,HUGH J GRANT CIRCLE,2007200104,2007200105
5180605,100,100,HUGH J GRANT CIRCLE,2007200104,2007200105
5180632,1275A,1275A,MORRIS AVENUE,2017701401,2017901201
5180644,3697,3697,MAROLLA PLACE,2048400127,2048400136
5180757,1324,1324,METROPOLITAN AVENUE,2022200113,2022200119
5180788,1,1,SCHURZ AVENUE,2011800207,2000000
5180789,65,65,METROPOLITAN OVAL,2021602214,2021602201
5180790,67,67,METROPOLITAN OVAL,2021602214,2021602201
5180791,69,69,METROPOLITAN OVAL,2021602214,2021602201
5180793,71,71,METROPOLITAN OVAL,2021602214,2021602201
5180794,75,75,METROPOLITAN OVAL,2021602203,2021602201
5180809,1448,1448,METROPOLITAN AVENUE,2021200101,2021200108
5180814,1460,1460,METROPOLITAN AVENUE,2021200119,2021200108
5180815,1470,1470,METROPOLITAN AVENUE,2021200119,2021200108
5180817,1498,1498,METROPOLITAN AVENUE,2021200119,2021200108
5180986,2408,2408,PROSPECT AVENUE,2039300101,2039300105
5181136,127,127,DREISER LOOP,2046201199,2046201173
5181278,100,100,OAK POINT AVENUE,2009300958,2009300959
5181285,590,590,EXTERIOR STREET,2006300175,2006300119
5181374,9,9,SHORE ROAD,2050400909,2050400910
5181419,1629,1629,BUSHWICK AVENUE,3040700106,3040500112
5181420,1415,1415,OUTLOOK AVENUE,2027402102,2027402111
5181489,98,98,SUNSET TRAIL,2011800315,2011800313
5181497,150,150,THROGS NECK EXPRESSWAY,2011800403,2000000
5181574,1218,1218,SOUTHERN BOULEVARD,2012500102,2012500101
5181579,1226,1226,SOUTHERN BOULEVARD,2012500102,2012500101
5181595,3119,3119,JEROME AVENUE,2040900115,2040900106
5181599,3191,3191,JEROME AVENUE,2040900109,2040900106
5181604,745,745,EAST GUN HILL ROAD,2038000212,2038000225
5181641,36,36,WESTCHESTER SQUARE,2020000125,2020000118
5181834,1586,1586,UNIVERSITY AVENUE,2021502408,2021502404
5181835,1584,1584,UNIVERSITY AVENUE,2021502408,2021502404
5181880,1311,1311,WATERS PLACE,2028400908,2028400958
5181974,1520,1520,WESTCHESTER AVENUE,2005002404,2005002403
5182041,2040,2040,WHITE PLAINS ROAD,2022404303,2023000218
5182067,3824,3824,WHITE PLAINS ROAD,2039600302,2039600301
5182175,2,2,ST ANNS AVENUE,2001900935,2001900141
5182184,27A,27A,DEBS PLACE,2046201321,2046201305
5182185,27B,27B,DEBS PLACE,2046201321,2046201305
5182186,28A,28A,DEBS PLACE,2046201321,2046201305
5182204,14A,14A,DEBS PLACE,2046201284,2046201305
5182205,14B,14B,DEBS PLACE,2046201284,2046201305
5182206,15A,15A,DEBS PLACE,2046201284,2046201305
5182207,15B,15B,DEBS PLACE,2046201284,2046201305
5182208,16A,16A,DEBS PLACE,2046201284,2046201305
5182209,16B,16B,DEBS PLACE,2046201284,2046201305
5182210,17B,17B,DEBS PLACE,2046201284,2046201305
5182211,18B,18B,DEBS PLACE,2046201284,2046201305
5182213,25B,25B,DEBS PLACE,2046201321,2046201305
5182214,26B,26B,DEBS PLACE,2046201321,2046201305
5182215,19B,19B,DEBS PLACE,2046201284,2046201305
5182216,20B,20B,DEBS PLACE,2046201321,2046201305
5182217,21A,21A,DEBS PLACE,2046201321,2046201305
5182218,21B,21B,DEBS PLACE,2046201321,2046201305
5182219,22A,22A,DEBS PLACE,2046201321,2046201305
5182220,22B,22B,DEBS PLACE,2046201321,2046201305
5182221,23A,23A,DEBS PLACE,2046201321,2046201305
5182222,23B,23B,DEBS PLACE,2046201321,2046201305
5182223,24A,24A,DEBS PLACE,2046201321,2046201305
5182224,24B,24B,DEBS PLACE,2046201321,2046201305
5182377,651,651,RIVER AVENUE,2006300175,2006300139
5182381,654,654,EXTERIOR STREET,2006300119,2006300201
5182382,662,662,EXTERIOR STREET,2006300119,2006300201
5182453,890,890,WASHINGTON AVENUE,2014100105,2014100106
5182564,1260,1260,WATERS PLACE,2028400984,2028400921
5182582,1,1,HALLECK STREET,2009300811,2009300324
5182619,3182,3182,WEBSTER AVENUE,2042901101,2042500104
5182846,2,2,ATLANTIC AVENUE,3004700130,3004700133
5182905,245,245,BRICKTOWN WAY,5022600320,5022600318
5182906,185,185,BRICKTOWN WAY,5022600320,5022600318
5182907,205,205,BRICKTOWN WAY,5022600320,5022600318
5183029,57-28,57-28,HOFFMAN DRIVE,4047500111,4047500112
5183148,1242,1242,MYRTLE AVENUE,3042300201,3042300204
5183167,290,290,CONOVER STREET,3005300809,3005300146
5183206,3177,3177,CONEY ISLAND AVENUE,3061004505,3061003504
5183222,15,15,MONTAGUE STREET,3000301111,3000301109
5183374,31-22,31-22,COLLEGE POINT BOULEVARD,4090700229,4090700209
5183400,272-40,272-40,GRAND CENTRAL PARKWAY,4155101100,4155101102
5183691,29-70,29-70,NORTHERN BOULEVARD,4017100102,4017100110
5183960,507A,507A,PINE STREET,3119600401,3000000
5183993,10,10,PETER MINUIT PLAZA,1000900223,1000900220
5184046,13,13,EVANS ROAD,1000500964,1000500950
5184173,10,10,SULLIVAN STREET,1004700103,1004700104
5184174,20,20,SULLIVAN STREET,1004700103,1004700104
5184175,30,30,SULLIVAN STREET,1004700103,1004700104
5184176,40,40,SULLIVAN STREET,1004700103,1004700104
5184178,50,50,SULLIVAN STREET,1004700103,1004700104
5184271,5283,5283,KINGS HIGHWAY,3094401105,3094401124
5184345,412,412,SHORE ROAD,4148300130,4148300129
5184376,195-10L,195-10L,67 AVENUE,4134700231,4134700258
5184455,511,511,WEST   44 STREET,1012900204,1012900210
5184483,220,220,RICHMOND HILL ROAD,5027702178,5027702148
5184484,1111,1111,PROSPECT AVENUE,3017100304,3017100302
5184537,196-12,196-12,67 AVENUE,4134700231,4134700211
5184540,196-24,196-24,67 AVENUE,4134700231,4134700211
5184552,17,17,STATION SQUARE,4072300104,4073700212
5184759,200,200,WEST   47 STREET,1012500211,1012500210
5184848,170,170,BAY   32 STREET,4099802309,4000000
5184894,3-19B,3-19B,SOUNDVIEW LANE,4093900116,4093900117
5184895,3-19A,3-19A,SOUNDVIEW LANE,4093900116,4093900117
5184903,3-17B,3-17B,SOUNDVIEW LANE,4093900116,4000000
5185200,20-21,20-21,CLINTONVILLE STREET,4102900215,4102900216
5185256,211-43,211-43,94 ROAD,4054200431,4054200436
5185257,211-41,211-41,94 ROAD,4054200431,4054200436
5185341,247-04,247-04,NORTH CONDUIT AVENUE,4065600115,4065400114
5185342,247-06,247-06,NORTH CONDUIT AVENUE,4065600115,4065400114
5185344,247-10,247-10,NORTH CONDUIT AVENUE,4065600115,4065400114
5185345,247-12,247-12,NORTH CONDUIT AVENUE,4065600115,4065400114
5185346,247-16,247-16,NORTH CONDUIT AVENUE,4065600115,4065400114
5185347,247-18,247-18,NORTH CONDUIT AVENUE,4065600115,4065400114
5185348,247-22,247-22,NORTH CONDUIT AVENUE,4065600115,4065400114
5185349,247-24,247-24,NORTH CONDUIT AVENUE,4065600115,4065400114
5185360,566,566,GULF AVENUE,5029102954,5029102938
5185368,540G,540G,GULF AVENUE,5029102953,5029102938
5185369,546,546,GULF AVENUE,5029102953,5029102938
5185370,526,526,GULF AVENUE,5029102962,5029102938
5185465,37,37,BOWERY,1001600417,1001600418
5185510,78,78,SOUTH STREET,1001502010,1001502110
5185521,36,36,GOUVERNEUR STREET,1000202103,1000202315
5185608,10,10,SEARCH LANE,5000600149,5000600145
5185817,122-04,122-04,ROOSEVELT AVENUE,4038302600,4038302218
5185913,745,745,AVENUE OF THE AMERICAS,1009100102,1009100105
5186199,114-01,114-01,TAIPEI COURT,4092900118,4092900101
5186200,114-03,114-03,TAIPEI COURT,4092900118,4092900101
5186201,114-05,114-05,TAIPEI COURT,4092900118,4092900101
5186202,114-07,114-07,TAIPEI COURT,4092900118,4092900101
5186242,109,109,GUYON AVENUE,5013201311,5013201315
5186246,368,368,WESTERVELT AVENUE,5001100301,5001100304
5186285,33,33,CADMAN PLAZA EAST,3002100322,3000000
5186286,35,35,CADMAN PLAZA EAST,3002100322,3000000
5186344,18,18,ADAMS STREET,3002100322,3002100351
5186475,105B,105B,HORIZON COURT,2000400124,2000000
5186478,111B,111B,HORIZON COURT,2000400124,2000000
5186483,121B,121B,HORIZON COURT,2000400124,2000000
5186485,125B,125B,HORIZON COURT,2000400124,2000000
5186489,87B,87B,HORIZON COURT,2000400115,2000000
5186490,118B,118B,HORIZON LANE,2000400115,2000000
5186492,114B,114B,HORIZON LANE,2000400115,2000000
5186636,1710,1710,EAST  177 STREET,2006400101,2007600207
5186928,81,81,ARCHWOOD AVENUE,5017005351,5017005345
5187269,19,19,STARR AVENUE,5012100219,5012100220
5187304,66,66,HORIZON PLAZA,2016100102,2016100104
5187305,70,70,HORIZON PLAZA,2016100102,2016100104
5187306,74,74,HORIZON PLAZA,2016100102,2016100104
5187520,53,53,HALL AVENUE,5027301115,5027301108
5187607,725,725,EXTERIOR STREET,2006300269,2006300290
5187694,21,21,HOLLAND AVENUE,5031902219,5031902215
5187696,37,37,HOLLAND AVENUE,5031902219,5031902215
5188004,130,130,GRIMES ROAD NORTH,3016400131,3000000
5188096,61,61,BEACH    6 STREET,4101002207,4101002204
5188098,63,63,BEACH    6 STREET,4101002207,4101002204
5188100,65,65,BEACH    6 STREET,4101002207,4101002204
5188131,1743,1743,FULTON STREET,3029700208,3029700209
5188132,1747,1747,FULTON STREET,3029700208,3029700209
5188133,1751,1751,FULTON STREET,3029700208,3029700209
5188314,168-42,168-42,POWELLS COVE BOULEVARD,4099100106,4099100202
5188315,168-48,168-48,POWELLS COVE BOULEVARD,4099100106,4099100202
5188316,168-50,168-50,POWELLS COVE BOULEVARD,4099100106,4099100202
5188317,168-56,168-56,POWELLS COVE BOULEVARD,4099100106,4099100202
5188340,1711,1711,FULTON STREET,3029700208,3029700209
5188400,6B,6B,MICHELLE COURT,5023100106,5000000
5188511,14,14,VICTORY BOULEVARD,5002100135,5002100222
5188516,2086,2086,CLOVE ROAD,5005000147,5005000133
5188520,110,110,LINCOLN AVENUE,5012200315,5012200104
5188522,54,54,JUSTIN AVENUE,5013204536,5013204207
5188526,45,45,SEGUINE AVENUE,5019800367,5019800366
5188528,16,16,RICHMOND VALLEY ROAD,5022600009,5024800006
5188530,1,1,BENTLEY STREET,5024800224,5024800201
5188558,15-03,15-03,166 STREET,4101700115,4101700102
5188609,32-02,32-02,VERNON BOULEVARD,4004500103,4003700106
5188695,6,6,WINSLOW PLACE,5017600460,5017600459
5188696,10,10,WINSLOW PLACE,5017600460,5017600459
5188697,12,12,WINSLOW PLACE,5017600460,5017600459
5188698,18,18,WINSLOW PLACE,5017600460,5017600459
5188699,20,20,WINSLOW PLACE,5017600460,5017600459
5188700,26,26,WINSLOW PLACE,5017600460,5017600459
5188701,30,30,WINSLOW PLACE,5017600460,5017600459
5188702,32,32,WINSLOW PLACE,5017600460,5017600459
5188758,165,165,BRICKTOWN WAY,5022600320,5022600318
5188798,83-14,83-14,58 AVENUE,4050700112,4050700113
5188820,4401,4401,VICTORY BOULEVARD,5029102984,5029102945
5188913,78A,"",JFK AIRPORT,4071600704,4071600595
5188914,78B,"",JFK AIRPORT,4071600704,4071600595
5188915,79,79,JFK AIRPORT,4071600704,4071600695
5188916,76,76,JFK AIRPORT,4071600704,4071600715
5188993,600,600,WEST SHORE EXPRESSWAY,5022800938,5000000
5188994,450,450,WEST SHORE EXPRESSWAY,5022800938,5000000
5188995,1000,1000,WEST SHORE EXPRESSWAY,5022800946,5000000
5189124,1375,1375,DRAKE PARK SOUTH,2009300146,2009300143
5189140,47,47,TRIOKA WAY,5022600342,5022600204
5189272,5718,5718,10 AVENUE,3011600203,3000000
5189327,550,550,OAK POINT AVENUE,2009300958,2009300959
5189398,140,140,CHERRY STREET,3044900212,3044900215
5189400,633,633,WEST   59 STREET,1015100107,1015100132
5189427,30A,30A,ELMWOOD PARK DRIVE,5027702184,5000000
5189444,500,500,HYLAN BOULEVARD,5003600004,5002001113
5189603,60-10,60-10,JACKIE ROBINSON PARKWAY,4056100202,4056100127
5189791,104,104,SUNKEN GARDEN LOOP,1024000167,1024000169
5189800,307,307,ADA DRIVE,5030302129,5030302114
5189845,50,50,OAK POINT AVENUE,2009300958,2009300959
5189854,553,553,WEST   30 STREET,1009900150,1009900143
5189855,545,545,WEST   30 STREET,1009900150,1009900143
5189856,532,532,WEST   33 STREET,1009900128,1009900126
5189862,98,98,10 AVENUE,1008300303,1008300305
5189877,115,115,VAN CORTLANDT PARK SOUTH,2043500143,2043500981
5189956,121,121,WHITLOCK AVENUE,5018100201,5018100228
5190012,2,2,LILY POND AVENUE,5002001905,5002001906
5190013,4,4,LILY POND AVENUE,5002001905,5002001906
5190035,25,25,RIVER STREET,3055100211,3055100208
5190433,311A,311A,ADA DRIVE,5030302129,5030302114
5190434,311B,311B,ADA DRIVE,5030302129,5030302114
5190568,280,280,FATHER CAPODANNO BOULEVARD,5007400162,5007400166
5190775,420,420,2 AVENUE,3001800401,3001800137
5190802,23,23,LILLIAN PLACE,5015601321,5015601306
5190947,48,48,HELL GATE CIRCLE,1024000142,1024000212
5190957,1675A,1675A,SEWARD AVENUE,2002000211,2002000207
5190958,1675B,1675B,SEWARD AVENUE,2002000211,2002000207
5190959,1673A,1673A,SEWARD AVENUE,2002000211,2002000207
5190960,1673B,1673B,SEWARD AVENUE,2002000211,2002000207
5190961,1671A,1671A,SEWARD AVENUE,2002000211,2002000207
5190962,1671B,1671B,SEWARD AVENUE,2002000211,2002000207
5190963,728A,728A,METCALF AVENUE,2002000211,2002000207
5190964,728B,728B,METCALF AVENUE,2002000211,2002000207
5190965,730A,730A,METCALF AVENUE,2002000211,2002000207
5190966,730B,730B,METCALF AVENUE,2002000211,2002000207
5190967,732A,732A,METCALF AVENUE,2002000211,2002000220
5190968,732B,732B,METCALF AVENUE,2002000211,2002000220
5190969,734A,734A,METCALF AVENUE,2002000211,2002000220
5190970,734B,734B,METCALF AVENUE,2002000211,2002000220
5190971,736A,736A,METCALF AVENUE,2002000211,2002000220
5190972,736B,736B,METCALF AVENUE,2002000211,2002000220
5191008,501,501,WEST   30 STREET,1009900150,1009900147
5191037,100,100,OCEAN AVENUE,3017700135,3017700109
5191075,78A,78A,WOLKOFF LANE,5030302140,5000000
5191122,1,1,AVIATION PLAZA,4030600413,4000000
5191123,145B,145B,ARTHUR KILL ROAD,5027900137,5000000
5191124,145C,145C,ARTHUR KILL ROAD,5027900137,5000000
5191125,145D,145D,ARTHUR KILL ROAD,5027900137,5000000
5191270,5040GAR,5040 GARAGE,INDEPENDENCE AVENUE,2030701105,2030701116
5191461,3068,3068,CROPSEY AVENUE,3034800114,3034800113
5191542,6,6,EAST RIVER PIERS,1000900803,1000900912
5191544,85,85,OCEANA DRIVE,3061002202,3000000
5191545,80,80,OCEANA DRIVE,3061002202,3000000
5191556,508,508,WEST   28 STREET,1009900144,1009900118
5191557,507,507,WEST   27 STREET,1009900144,1009900118
5191559,20,20,SOUTH STREET,1000900803,1000900912
5191687,50A,50A,JOE DIMAGGIO HIGHWAY,1001300310,1000000
5192203,3082,3082,AVENUE U,3057000302,3056800102
5192328,5910,5910,CHURCH AVENUE,3093600108,3093600101
5192415,360,360,DYCKMAN STREET,1028700802,1028700911
5192454,123-40,123-40,ROOSEVELT AVENUE,4038302592,4038302218
5192455,121-22,121-22,ROOSEVELT AVENUE,4038302379,4038302218
5192457,122-10,122-10,ROOSEVELT AVENUE,4038302379,4038302218
5192460,122-02,122-02,ROOSEVELT AVENUE,4038302379,4038302218
5192461,82-09,82-09,141 STREET,4022001102,4022001204
5192473,122-12,122-12,ROOSEVELT AVENUE,4038302592,4038302218
5192474,123-50,123-50,ROOSEVELT AVENUE,4038302592,4038302218
5192475,123-34,123-34,ROOSEVELT AVENUE,4038302592,4038302218
5192476,123-32,123-32,ROOSEVELT AVENUE,4038302591,4038302218
5192480,12,12,COOKE COURT,3040500107,3040500121
5192482,121-10,121-10,ROOSEVELT AVENUE,4038302112,4038302218
5192488,121-16,121-16,ROOSEVELT AVENUE,4038302379,4038302218
5192489,122-14,122-14,ROOSEVELT AVENUE,4038302592,4038302218
5192664,9945,9945,FT HAMILTON PARKWAY,3016200182,3016200117
5192746,59-02,59-02,99 STREET,4045500108,4045500107
5192792,20-41,20-41,SEAGIRT BOULEVARD,4099802206,4099802216
5192817,969B,969B,HEGEMAN AVENUE,3112000206,3000000
5192861,3335,3335,NEPTUNE AVENUE,3033000117,3033000115
5193075,252,252,SEIGEL STREET,3048500202,3048500204
5193086,340,340,SHORE BOULEVARD,3061200112,3061200109
5193155,408,408,THROOP AVENUE,3026300102,3026300101
5193182,129-10,129-10,JAMAICA AVENUE,4014201207,4014201206
5193191,1120,1120,CLOVE ROAD,5014700230,5014700220
5193195,850,850,TRAVIS AVENUE,5022800924,5022800917
5193197,440,440,CORNELIA AVENUE,5019800255,5019800274
5193198,440B,440B,CORNELIA AVENUE,5019800276,5019800274
5193199,440C,440C,CORNELIA AVENUE,5019800276,5019800274
5193201,280F,280F,FATHER CAPODANNO BOULEVARD,5007400240,5007400166
5193204,280E,280E,FATHER CAPODANNO BOULEVARD,5007400162,5007400166
5193211,1,1,ETON PLACE,5027301268,5027301239
5193218,230,230,LENEVAR AVENUE,5020803297,5020803230
5193366,20,20,EAST  161 STREET,2018900109,2006300152
5193366,30,30,EAST  161 STREET,2018900109,2006300152
5193422,640,640,FATHER CAPODANNO BOULEVARD,5007000236,5007000168
5193425,642,642,FATHER CAPODANNO BOULEVARD,5007000199,5007000168
5193440,102,102,SOUTH STREET,1001501800,1001501131
5193463,244B,244B,BROOME STREET,1001800208,1000000
5193465,244A,244A,BROOME STREET,1001800208,1000000
5193537,200,200,BAYCHESTER AVENUE,2046201318,2046201255
5193590,15A,15A,BROUN PLACE,2046201298,2046201357
5193598,778C,778C,BROOK AVENUE,2007100105,2000000
5193615,1100,1100,LORING AVENUE,3122000308,3122000310
5193693,1,1,CENTRE EDGEWATER PARK DRIVE,2013800123,2013800113
5193700,2,2,CENTRE EDGEWATER PARK DRIVE,2013800123,2013800113
5193771,156,156,BLEECKER STREET,1006500303,1006500304
5193786,57,57,HALL AVENUE,5027301115,5027301108
5193787,59,59,HALL AVENUE,5027301115,5027301108
5193788,63,63,HALL AVENUE,5027301115,5027301108
5193789,65,65,HALL AVENUE,5027301115,5027301108
5193790,69,69,HALL AVENUE,5027301115,5027301108
5193791,71,71,HALL AVENUE,5027301115,5027301108
5193796,3540,3540,BROADWAY,1022900104,1022900103
5193817,4200,4200,BROADWAY,1026300114,1026300113
5193818,4206,4206,BROADWAY,1026300112,1026300114
5193819,4202,4202,BROADWAY,1026300107,1026300114
5193820,4204,4204,BROADWAY,1026300109,1026300114
5193821,4208,4208,BROADWAY,1026300112,1026300107
5193832,144,144,CARDER ROAD,1000500807,1000500938
5193833,142,142,CARDER ROAD,1000500806,1000500938
5193950,2901,2901,DEWEY AVENUE,2014400302,2014400215
5193992,298,298,GOVERNORS ISLAND,1000500961,1000500950
5194000,13,13,GOVERNORS ISLAND,1000500964,1000500950
5194046,888A,888A,GRAND CONCOURSE,2005902101,2000000
5194068,2499,2499,HOLLAND AVENUE,2033000106,2033000203
5194071,120,120,HUGH J GRANT CIRCLE,2007200104,2007200105
5194172,3969,3969,MERRITT AVENUE,2045600103,2045600128
5194273,1372,1372,RANDALL AVENUE,2011700203,2011700205
5194276,3,3,GOVERNORS ISLAND,1000500964,1000500966
5194301,57,57,FLUSHING AVENUE,3053100101,3054300164
5194311,960,960,SIMPSON STREET,2015900306,2015900303
5194707,44,44,LITTLE WEST   12 STREET,1007900325,1007900315
5194734,3761,3761,10 AVENUE,1029900204,1029900206
5194784,712,712,WEST  125 STREET,1021900116,1021900915
5194803,235A,235A,WEST  135 STREET,1022800302,1000000
5194804,698,698,WEST  135 STREET,1022302904,1022302909
5194866,132,132,MADISON STREET,1000800129,1000800147
5194868,110,110,MORGAN AVENUE,3044900445,3044900424
5194950,1845,1845,PARK AVENUE,1024200210,1024200205
5194969,468,468,3 AVENUE,1007200103,1007200104
5195052,170,170,MYRTLE AVENUE,3003100303,3003100301
5195063,87,87,EAST   42 STREET,1009200301,1009200310
5195116,331,331,WEST   50 STREET,1013300203,1013300202
5195166,141,141,FLUSHING AVENUE,3054300137,3054300120
